id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
106,4,boree07,4.0,Rédigé le 16 décembre 2022,Bien mais perfectible,"Menu en 4 services, parfait comme accord entre les plats. Service trop rapide, manque d attention sur la température trop faible pour les 2 plats principaux, dommage cela dessert une cuisine à la hauteur des 2 etoiles. Dessert chocolat memorable"
107,4,epicurien60,4.0,Rédigé le 13 décembre 2022,3 étoiles pour la vue..,"vaut le détour pour la vue et encore la vue imprenable sur Lyon.
 si le cadre est très soigné et le personnel aux petits soins et sympathiques contrairement à ce que j'ai lu dans beaucoup d'avis..un grand merci à la jeune sommelière qui nous a très bien conseillés.. en ce qui concerne la cuisine.. avis mitigé.. Nous avons pris des menus découverte à 78 euros : le nougat foie gras et escargots est divin..en revanche le colvert.. ne casse pas trois pattes à un canard (facile..) la quantité de colvert est suffisante, mais les 3 gouttes de légumes, si elles sont joliment disposées .. sont quelque peu pingres.. pourquoi ne pas en proposer un peu plus dans des cassolettes à côté de l'assiette .. si c'est une question de décoration ?  
Le pré dessert, le dessert et les mignardises étaient succulents.
un peu dommage que le chef croisé 2 fois ne réponde pas à nos bonjours .. (visiblement nous ne sommes pas les seuls à qui c'est arrivé.. sans doute est il timide ?)"
108,4,VacherP,4.0,Rédigé le 4 décembre 2022,Belle table,Vue magnifique sur Lyon. Service attentionné et agréable. La cuisine ne nous pas complètement séduit mais c’est une question de goût. Cela reste un bon moment.
109,4,Serpollet,5.0,Rédigé le 24 novembre 2022,Une valeur sûre,"Nous avons bénéficié d’un cadeau et ne pouvons pas juger du rapport qualité -prix.Dans l’absolu,tous,les,plats étaient excellents et plutôt copieux.Les cuissons, en particulier le rouget,parfaites.Les sauces se ressemblent un peu toutes mais sont succulentes.Dessert au chocolat à « tomber »!Avant plats,mignardises là encore excellents.Service aimable et attentionné.Bref une soirée très réussie et …quelle vue!!"
110,4,Aurélie M,5.0,Rédigé le 13 novembre 2022,Excellent,"Excellente table, de belles découvertes, une sommelière aux petits soins, carte des vins complète. Nous avons passé un très bon moment."
111,4,junadoro,2.0,Rédigé le 13 novembre 2022,Restaurant étoilé....??,"Nous avons déjeuné le samedi 8/10, suite à un bon cadeau d’anniversaire.
Lors de notre arrivée, mon épouse a rappelé son intolérance au gluten comme cela avait été déjà mentionné lors de la réservation.
Les portions des plats servis sont très minimalistes en notant que le menu est laissé à l'inspiration du chef ! Crème de cèpes servies 2 fois...sauce de la lotte extrêmement salée, râble de lapin servi avec un malheureux légume, bref pas terrible vu le standing.....sans parler du service !
Attente du pain sans gluten amené une fois le plat quasi terminé, 45mn d'attente entre 2 plats !!!!, dessert servi avec gluten, et clou du spectacle avec mention ” joyeux anniversaire Charlotte” (au lieu de Julien) ! Commande de cafés accompagnés de mignardises.....avec gluten !, retour des mignardises une fois les cafés finis....! Réaction agressive de la serveuse lorque nous avons fait part de notre mécontentement.....!!
Le service.... du grand n'importe quoi !!!! (les cafés ont été offerts).
Pour information, la semaine suivante nous avons répondu à l'enquête de satisfaction émise par le restaurant. A ce jour, nous n'avons eu aucun retour de leur part, ceci  explique peut-être cela ....!"
112,4,Céline 83 et ses sœurs,5.0,Rédigé le 28 octobre 2022,Repas anniversaire entre soeurs,"Menu du jour, excellent. Des produits de saison parfaitement préparés et cuisson au zénith, avec des touches d'originalité. Nous nous sommes régalés, vraiment. Très belle expérience, avec une vue magnifique sur Lyon et un personnel très agréable et accueillant. Mention spéciale au maquereau ❤️"
113,4,Philippe V,2.0,Rédigé le 16 octobre 2022,Bof !,"Nous sommes très déçus de ce restaurant, nous avions eu un bon cadeau pour ce repas, mais nous n’avons pas eu le choix du menu quitte à compléter la note si supérieure. 
Nous avons de plus été servi au galop en quatrième vitesse des plats si peu copieux que nous avons dû manger du pain comme jamais. 
Hormis la belle vue, il n’y a donc rien à retenir de ce restaurant.
J’ai eu l’occasion de manger dans plusieurs étoilés Michelin et je n’avais jamais vécu cela."
114,4,valsco1,5.0,Rédigé le 12 octobre 2022,Soirée sympathique avec vue,"Nous avons eu la chance de nous attablés à la table du chef Christian Tetedoie 1⭐️ au guide Michelin.

Service agréable, le lieu est superbe la cuisine plutôt classique pas de grande prise de risque mais nous avons apprécié le moment passé dans ce lieu emblématique lyonnais.

Merci pour cette agréable soirée à très bientôt pour une prochaine pause gourmande ."
115,4,Sandrine01600,4.0,Rédigé le 25 septembre 2022,Gourmet mais pas gourmand…,"La salle est belle avec vue plongeante sur Lyon . On est confortablement installé, la table est bien dressée. L accueil pourrait être plus chaleureux, certaines serveuses sont un peu sèches dans leur parler. 
Les assiettes sont bien présentées, servies très chaudes c est agréable. Le contenu est minimaliste mais c est très fin. Repas sans faute et bien que les portions ne soient pas copieuses nous ne sommes pas repartis avec la faim. 
M.Tete D oie a fait une apparition dans la salle , il a échangé longuement avec une table avant de s éclipser. On aurait apprécié qu il salue chaque table… 
Le service de voiturier présent pour le restaurant étoilé est appréciable déjà car le monsieur est sympathique et surtout car c est compliqué de se garer dans le secteur."
116,4,Nono0825,2.0,Rédigé le 17 septembre 2022,Très décevant,"J ai voulu inviter ma famille car je gardais un bon souvenir de notre venue avec mon épouse.
Honnêtement je regrette vraiment. Le service n'est pas à la hauteur d'un établissement de ce standing. On nous a pas servit le vin que j'avais commandé pour l'apéritif seulement les trois consommations qui ont été commandés. J ai donc décidé de commander un autre vin pour l'entrée mais au lieu de rectifier direct ce problème notre vin nous a été présenté après que nous ayons eut le service de nos entrées. Cela signifie que des personnes ont commencés à manger sans avoir pris une boisson. 
Pour ce qui est de la nourriture c est tout simplement éxagérée. Les quantités sont minimaliste. Je pense que les personnes qui ont pris le premier menu ont vraiment eut très faim en sortant du restaurant. De plus je trouve décevant  de manger de la courgette et de la canette et de l abricot pour 78 euros. Je trouve cela chère surtout aux quantités dans l assiette environ 100gr de canette... De plus le pain servit était surcuit tout le monde à table à tilter en essayant de le couper. Bref cette adresse a beaucoup perdu de son standing."
117,4,hermes747,1.0,Rédigé le 16 septembre 2022,Surfait,"Soit nous avons mal choisi nos plats, soit on peut dire que, , sous couvert de qualificatifs ronflants, la nourriture est moyenne et sans saveur (plat principal d'une médiocrité gustative et esthétique rare). J'ai mangé bien mieux ailleurs, étoilé ou pas. Etablissement au final prétentieux et surfait... La note finale, elle, ne l'est pas..."
118,4,WilDeLyon,4.0,Rédigé le 13 septembre 2022,A perdu de sa superbe,"La salle et surtout la vue est splendide bien évidemment. 
Mais l'assiette a perdu de sa superbe et ne nous semble pas à la hauteur d'un étoilé. 
Le service est un peu froid, les couverts sont même un peu usés. 
C'est une magnifique table mais pas à ce prix."
119,4,Greg O,5.0,Rédigé le 3 septembre 2022,Superbe !,Super accueil !  Vue fantastique !  Plats excellents !!! Bons et raffinés ! Servis rapidement !  Et personnel tres agreable !  À refaire !!!  On regrette de ne pas avoir croisé le chef.   Mais tout etait parfait !  À refaire
120,4,gnafr,3.0,Rédigé le 25 août 2022,"Très déçu, n’est pas comme dans ma mémoire","Belle salle oui, belle vue sur Lyon oui, mais accueil froid, service sans aucune chaleur ; par exemple la plaque de chocolat avec « bon anniversaire » posée à la va vite sans plus.
Quant aux assiettes, pas à la hauteur d’un étoilé, une fleur de courgette insipide, une canette plutôt sympa mais peu généreuse. 
Le pré-dessert et le dessert sauvent la mise. 
Étant venu plusieurs fois dans cette maison je n’y ai pas retrouvé ce que j’en attendais.
Dommage dans un tel cadre, mais cela ne devrait pas suffire pour garder une étoile."
121,4,Alexmicha,3.0,Rédigé le 22 août 2022,Mitigé… 🤷‍♀️,"La vue est magnifique, le cadre aussi mais malheureusement les plats ne sont pas à la hauteur.
déception 🤦‍♀️
Ça avait pourtant bien commencé.
Menu inspiration qui manque cruellement d’inspiration 😵‍💫
Les amuses-bouches  sont bons, ensuite arrive la première entrée avec un pressée  de courgettes très bon , arrive après les anchois crus sur un tas de concombre sans saveur et très fade.
3 ème plat, grenouille sur un flan de légumes décevant, le quatrième plat est un pigeon avec une sauce succulente ( meilleur plat du menu).
Mon conjoint a pris un supplément du plat signature  homard qui est vraiment une tuerie mais la portion est minime. Nous avons mangé beaucoup de pains pour rassasier nos ventres tellement les portions sont petites. 
Les desserts sont quelconques , jolis à voir mais pas gustativement bon. Mignardises moyens.
Nous avions adoré la première fois que nous étions allés avec le menu autour du homard dommage que ce menu n’existe plus.
Cette seconde visite sera la dernière pour nous.
Venus en famille, toutes les personnes présentes, n’ont pas aimé l’ensemble du menu.
Le service n’est pas souriant et manque cruellement de compétence. Nous devions à chaque fois demander aux serveurs de nous servir  de l’eau et du pain alors que normalement ça devrait être automatique dans les établissements comme ça. 
Habitués aux restaurants étoilés, celui ne mérite pas son étoile car les plats ne sont pas homogènes et les portions trop minimalistes et le service peu aimable.
Trop cher par rapport à la qualité des plats.
Seul le homard et le pigeon sortaient du lot.
C’est dommage 🤷‍♀️"
122,4,Fred E,5.0,Rédigé le 21 août 2022,Très très bien,"Incroyable expérience.  Belle vue sur lyon. Service impeccable, très belles saveurs dans l’assiette. De bon conseil sur le vin"
123,4,Joelle B,4.0,Rédigé le 17 août 2022,Interrogative?,"Rien a dire sur le repas la vue le service  etc

sauf l'attitude dédaigneuse de M Tete d'Oie, croisé  2 fois sans répondre à mon bonjour...
Dommage cela a gaché ma visite.
Heureusement que ses collaborateurs ne sont pas à son image"
124,4,Frédéric C,3.0,Rédigé le 10 août 2022,Décevant,"Nous avons passé un bon moment mais quelques déceptions ont terni l’ensemble. Tout d’abord les portions sont ridiculement petites notamment la canette.  Certains produits ne sont pas assez mis en valeur comme la courgette en pressé et la pêche sur le plat ou le dessert. 
Tout le reste était très bien. Le service est à la hauteur, le vin de qualité et le cadre magnifique."
125,4,GuillaumeDU,5.0,Rédigé le 1 août 2022,Une vue splendide et un bon repas,"Beaucoup de points d'excellence pour ce restaurant. Le cadre tout d'abord avec une vue magnifique sur Lyon. De nuit, c'est magique. Le service est également parfait. Quand aux plats, c'est du haut niveau. L'étoile au Michelin est bien méritée. Mis tout bout a bout c'est un bon rapport qualité-prix, et nous avons passé un très bon moment."
